Sv_mean;NASC;Height_mean;Depth_mean;Time_M;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;X3D_school_area;X3D_school_volume
-46.991385;3946.518124;4.579951;8.380335; 13:30:16.78;1.672696;2.659286;7.957391;4.195951;24.30832;33.388822;1.408312;-47.200321;133.555286;110.032594
-55.632544;137.77857;1.169349;14.37325; 13:30:24.78;1.162989;0.025964;7.750715;0.785349;17.068404;6.087017;3.808653;-57.166496;24.348069;3.754544
-42.506579;4716.576526;1.948915;13.886021; 13:30:27.99;1.739326;2.563422;6.435692;1.564915;16.345777;10.071312;2.111131;-43.111294;40.285247;12.378463
-50.770061;422.114158;1.169349;13.496238; 13:30:42.38;1.122871;-0.133023;7.19534;0.785349;16.189797;5.650854;3.691126;-52.258242;22.603415;3.485513
-54.976442;120.185788;0.877012;5.310794; 13:20:29.56;0.510114;-0.459875;26.598748;0.785349;45.890475;14.001577;11.969012;-56.659524;83.557215;6.512122
-53.001543;205.165853;0.950096;4.247636; 13:20:35.96;2.06631;3.35656;44.885976;2.344481;139.517857;32.428329;47.766691;-53.630523;420.937322;27.413608
-56.906259;416.557093;4.74033;12.961121; 13:20:53.56;5.023043;37.62097;488.826337;13.160961;3215.157155;2311.308084;355.907147;-57.021484;25733.69665;6621.532354
-57.780203;268.364138;3.734676;20.903439; 13:23:22.37;4.379527;30.760841;2206.104002;24.367223;13130.64092;8198.620619;1673.482577;-57.843995;215026.5125;19215.54578
-59.806014;89.904967;1.994772;4.679497; 13:21:14.37;3.050225;12.570259;344.730228;4.878071;1626.360975;648.726834;324.460746;-60.130608;6726.474147;882.653625
-61.111347;101.88885;3.0533;10.945439; 13:22:18.37;4.107867;21.202639;162.895181;6.339757;1173.261032;500.687376;218.782604;-61.353945;4130.863723;938.814838
-58.339703;75.628398;1.197191;4.805436; 13:22:16.77;2.137666;4.754208;81.356886;1.759807;166.689516;83.997455;26.323315;-59.181079;572.689579;74.063787
-62.158091;29.130674;1.110882;14.539933; 13:22:48.77;1.85215;4.910619;189.563777;4.488288;696.228792;188.022715;205.155788;-62.503008;3403.267289;141.747941
-59.011909;43.356385;0.801221;3.469859; 13:22:43.97;1.900615;3.201379;81.269339;1.857252;331.938055;53.694634;163.295171;-59.816373;603.750723;20.228971
-61.479197;51.333895;1.674295;6.368003; 13:23:01.57;2.584491;8.385135;99.74069;5.755083;580.344551;157.024117;170.685095;-61.748131;2296.063735;116.209478
-58.305775;70.602411;1.108933;5.235697; 13:24:32.77;2.844011;10.126465;507.804773;3.221493;1512.589642;495.000168;367.812965;-58.790641;6543.558316;359.92118
-58.000571;72.737946;1.064943;4.801592; 13:25:39.97;2.423584;6.015759;144.594622;1.662361;365.892992;123.059223;86.573335;-58.892543;961.473819;86.667756
-56.41315;337.686451;3.430337;15.127534; 14:48:32.95;13.808531;239.530396;1520.890589;13.063515;9370.112191;5033.512186;1388.061132;-56.534264;79472.70717;10532.57635
-62.650142;19.882563;0.84917;10.691877; 14:55:09.76;1.36039;2.317747;83.968678;2.344481;386.986227;64.856727;183.749482;-63.293903;787.451973;23.856995
-60.234777;39.790285;0.974458;6.88162; 14:55:41.76;2.223585;5.738884;46.361374;1.857252;115.265198;37.4631;28.221678;-61.025294;344.419104;25.939859
-60.117549;69.903025;1.666322;11.986778; 14:56:07.37;2.858791;11.614894;324.411005;4.390842;1201.718458;507.157872;226.596099;-60.472306;5697.750153;561.456573
-61.608076;30.815988;1.035361;12.95914; 14:56:48.97;2.187475;5.444515;82.597988;2.247036;505.603579;67.426026;301.705237;-62.271257;742.402451;21.363401
-62.199902;27.477682;1.057983;15.495158; 14:57:20.97;0.513735;-0.516769;63.578117;2.539373;318.674703;58.856966;137.305344;-62.784552;645.794166;23.464485
-60.049137;43.085307;1.011;13.331284; 14:58:04.17;2.112405;4.930329;92.735505;2.636819;395.342761;77.558041;160.365479;-60.613944;978.1068;30.886152
-62.043087;20.553826;0.763325;6.839863; 14:57:03.37;1.664095;2.151385;55.102275;1.467469;225.177893;33.144624;121.738666;-63.035525;323.443618;11.279734
-61.706406;18.430093;0.633397;5.040944; 14:57:11.37;1.195773;1.488408;37.232237;0.785349;95.284385;15.746806;45.881871;-63.415815;116.961219;6.310727
-62.295961;29.086838;1.144988;6.363001; 14:57:24.17;1.791384;5.094021;45.916245;2.441927;237.38806;38.03117;117.914766;-62.912777;448.49648;14.092732
-62.741805;10.425119;0.454747;6.215647; 14:57:33.77;1.461881;2.528114;37.336425;0.687903;95.066641;12.208546;58.909117;-64.650274;102.735407;2.144147
-61.325298;14.23911;0.44825;6.711047; 15:00:10.57;1.317593;3.172146;46.889321;0.980241;132.96443;15.109401;93.113757;-62.739309;183.85127;3.274092
-61.908392;14.886007;0.535952;8.801124; 15:00:37.77;1.923241;3.205856;45.831035;0.785349;122.31415;15.59788;76.326959;-63.613135;143.97345;4.56416
-61.880584;18.159551;0.649638;16.65348; 14:51:49.76;0.927328;0.075364;36.227646;0.785349;120.410832;13.633482;84.628075;-63.564544;113.8054;3.442993
-61.672056;30.212237;1.030141;13.756971; 14:51:59.36;1.630197;2.386861;83.12005;1.272578;251.552381;67.681722;74.400457;-62.794735;423.106961;49.483908
-60.913209;31.312785;0.896501;12.050439; 14:52:16.95;3.381419;14.393354;110.242157;3.611276;536.760953;79.920252;286.876599;-61.333194;1592.459484;34.226031
-63.045928;18.225104;0.85265;13.255407; 14:52:34.56;1.587674;2.108877;36.591466;1.370024;187.017513;24.371548;114.201437;-64.090249;200.524697;11.778843
-57.217938;172.982239;2.114966;9.455299; 15:11:45.00;6.889975;88.304263;2201.771616;10.529925;9559.997511;4482.033631;1622.671406;-57.371197;92737.96074;6017.759684
-52.988604;564.000031;2.60404;3.68069; 15:19:16.21;8.166006;104.220592;2958.433956;9.555467;11144.85108;7448.163425;1327.056697;-53.158637;113076.878;13777.56667
-56.516179;226.863292;2.359882;7.86459; 15:15:14.60;4.806938;36.571441;230.610736;5.072963;1066.8814;504.933004;179.386049;-56.821086;4679.518506;770.390356
-57.827519;145.45284;2.046361;9.452596; 15:15:57.81;2.479322;8.159955;133.347059;4.390842;601.298478;251.097531;114.585035;-58.172814;2342.023584;327.805826
-55.808743;175.788253;1.553719;9.593145; 15:22:57.02;1.997373;4.188953;195.713977;5.267854;720.580084;294.622263;140.245548;-56.097978;4123.970684;323.288845
-55.238077;339.763107;2.63325;5.480689; 15:25:03.42;20.611542;492.423412;897.384309;7.89889;3711.939224;2276.389474;481.665212;-55.440792;28353.35825;4153.475201
-54.761517;211.109818;1.466116;3.873101; 15:26:55.43;6.725328;53.321648;206.720024;3.124047;805.330619;267.930381;192.62675;-55.25658;2583.212578;213.939232
-54.652339;159.382266;1.079399;4.207085; 15:27:30.63;6.410105;47.27193;144.474372;3.221493;565.184936;136.37384;186.397559;-55.129616;1861.692777;82.164374
-54.872132;208.298671;1.483911;3.568446; 15:28:31.43;5.033996;37.493916;565.509774;5.072963;1880.937543;788.295259;357.149438;-55.185421;11475.2396;822.001255
-55.803792;124.357222;1.097889;3.269334; 15:29:45.03;1.826962;3.513294;134.245121;2.83171;407.861072;129.167007;102.485649;-56.346365;1520.573049;83.294781
-54.618005;345.997281;2.324777;4.592788; 15:30:21.84;2.04538;4.668871;150.650752;4.098505;583.296956;326.81666;82.844822;-54.994729;2469.771402;465.654313
-56.189457;97.840987;0.944006;3.887771; 15:30:57.04;4.859048;32.556689;150.929993;2.441927;314.554819;123.054581;63.986011;-56.813836;1474.240119;97.42189
-56.136767;81.78394;0.779566;3.036044; 15:32:18.64;0.810791;-0.517525;34.681041;1.175132;89.328512;20.348685;31.205704;-57.340336;163.019224;10.170372
-54.18986;128.84414;0.784438;2.360487; 15:33:21.04;5.767449;37.469031;222.203741;1.467469;546.19964;137.396112;172.789963;-55.193735;1304.308793;70.873824
-60.691964;46.356069;1.261279;14.138016; 15:34:28.24;3.323456;15.565435;527.468465;4.68318;2067.91712;621.342733;547.677842;-61.02743;9880.918017;480.269503
-54.746755;118.122467;0.817553;2.715095; 15:35:16.25;4.294975;27.553408;592.207169;2.247036;1447.625381;417.860136;399.090667;-55.429103;5322.842163;253.051645
-63.244229;13.929321;0.68212;11.702772; 15:35:37.05;0.646017;0.258214;53.724859;1.272578;199.543625;27.990082;113.203978;-64.371099;273.476279;8.521301
-53.81153;253.827221;1.416444;4.671171; 15:36:57.05;10.922857;132.223197;255.661517;7.411661;1101.204937;337.10096;286.26381;-54.022266;7579.505752;275.392072
-59.160659;125.523887;2.400493;13.770823; 15:37:09.85;3.37629;20.977092;390.60646;10.335034;2185.507042;890.2033;426.97786;-59.309078;16147.7235;1237.449103
-58.879016;106.926142;1.916433;10.237585; 15:37:40.25;1.780981;3.052047;61.616488;3.51383;469.350123;115.655596;151.571433;-59.297654;866.039553;95.811165
-57.689206;136.573847;1.861214;4.549339; 15:37:53.05;2.828988;9.698582;105.642279;4.488288;416.455954;180.664157;76.393479;-58.03255;1896.611883;195.252156
-60.803312;106.627736;2.976525;15.206759; 15:37:54.65;2.670803;8.818858;982.550919;6.632095;5663.506922;2722.414688;937.576532;-61.043396;26065.48299;2046.027539
-55.874908;236.3354;2.120937;8.305709; 17:07:48.44;4.681276;31.701237;1866.082452;7.801444;8544.356945;3618.830114;1605.390565;-56.080995;58232.54966;5776.254963
-57.631965;130.415975;1.754024;5.442887; 17:11:21.25;5.580976;53.371186;337.987013;5.949974;1743.799073;538.659151;449.230235;-57.897294;8044.056269;511.212071
-57.85477;73.99225;1.047542;6.404793; 17:12:49.25;4.464476;27.249222;493.824397;4.293396;1785.684433;464.078148;546.774739;-58.221578;8480.735686;317.764776
-57.293099;126.07885;1.568413;4.847782; 17:14:14.06;2.79802;9.687201;206.92063;4.878071;944.006513;288.538511;245.774223;-57.613605;4037.494124;215.225972
-53.813655;174.537695;0.974458;4.945372; 17:15:29.26;1.085516;0.093706;17.35516;1.467469;46.71035;13.319782;13.035247;-54.762428;101.872664;10.061342
-58.511832;94.127588;1.550273;13.363804; 17:17:38.86;2.608901;9.628329;324.292888;5.3653;1412.72859;479.181588;331.441955;-58.800091;6959.7143;429.114411
-55.485734;287.934409;2.362518;6.263056; 17:18:44.46;9.853988;115.000146;452.727061;10.627371;2193.787344;1013.335842;377.942547;-55.633469;19245.19347;1497.741005
-57.798933;122.011162;1.705301;2.70064; 17:18:07.66;2.048958;4.716885;17.713303;1.662361;118.528697;24.524315;45.586922;-58.668993;117.78361;15.020351
-57.475628;192.344336;2.495459;14.810597; 17:18:58.87;3.3152;17.553851;207.513444;4.975517;673.723463;481.144952;75.071924;-57.779114;4129.946502;920.089211
-55.383331;208.790387;1.673215;4.689716; 17:19:51.67;2.728982;9.006287;422.995751;7.89889;1768.784581;660.07203;377.180032;-55.584046;13364.78691;600.019513
-60.298706;60.991555;1.515823;7.877098; 17:19:46.87;1.785807;3.111877;99.00838;3.611276;597.143003;138.752648;204.505763;-60.721341;1430.186399;77.240509
-61.16542;41.03629;1.24514;16.122613; 17:19:48.47;3.25407;14.63596;98.513093;3.51383;569.348214;122.046337;211.359276;-61.591484;1384.633202;66.734798
-59.848064;50.915795;1.140689;18.391296; 17:20:28.47;2.70677;10.286929;151.289389;3.806168;749.7451;156.909735;285.080505;-60.242255;2303.331126;81.594575
-57.549345;156.416852;2.064078;8.093017; 17:20:47.67;3.712161;17.688668;106.730946;5.852529;542.850436;209.038918;112.182049;-57.805184;2498.583655;214.004943
-62.737191;13.977057;0.609036;13.209747; 17:20:46.07;1.314334;0.866758;35.019677;1.175132;90.477781;15.91917;40.921695;-63.932744;164.610992;5.520081
-58.692344;276.4294;4.74599;14.432334; 17:23:46.88;5.075542;42.135904;1813.457196;19.787272;18993.60315;8426.265868;3406.98089;-58.7725;143533.4852;14628.54114
-61.690102;18.973755;0.649638;11.272038; 17:22:57.27;2.334599;5.224458;70.709104;1.370024;172.657973;31.951317;74.24627;-62.741257;387.492589;13.35562
-62.512521;16.485445;0.68212;13.732118; 17:24:54.08;2.659852;10.102075;80.423011;2.539373;312.027101;47.541631;162.967383;-63.104782;816.896028;16.403023
-59.136621;77.788692;1.479404;7.488736; 17:26:39.68;2.529338;7.623878;108.288575;3.903613;495.541362;146.400348;133.477434;-59.527529;1690.866945;93.985355
-60.021839;65.006442;1.515823;12.302527; 17:26:55.68;1.853637;4.684218;106.660441;2.441927;344.4706;125.567459;75.199915;-60.634159;1041.828052;138.628283
-57.796795;191.082917;2.669375;6.98892; 17:28:10.88;4.154035;25.033668;624.010015;7.216769;2822.597233;1602.323037;395.674336;-58.017261;18013.34519;3204.25134
-62.418207;14.956339;0.605556;7.730697; 17:29:29.29;1.216189;1.120658;124.790216;1.954698;291.452096;63.16316;107.018942;-63.187884;975.708859;37.714787
-60.793085;41.988223;1.169349;6.811317; 17:30:36.49;2.362952;7.916395;214.483855;3.221493;730.740532;224.797864;189.027221;-61.274541;2763.833044;207.623815
-58.964109;161.233388;2.946958;8.176085; 17:33:35.70;4.426111;31.944205;1600.529119;10.627371;8978.741733;4554.381185;1408.613086;-59.11599;68037.66605;8105.714054
-62.419155;43.666213;1.768354;20.299357; 17:32:06.09;1.658349;3.674521;333.682598;5.072963;1308.53943;539.646561;252.495911;-62.72691;6771.037297;598.507824
-62.028087;25.671467;0.950096;18.827021; 17:32:41.29;0.960301;-0.402329;44.254288;1.662361;146.499109;31.38578;54.41607;-62.889284;294.2664;21.79588
-62.339461;24.048518;0.956187;22.012811; 17:32:55.70;1.933964;5.057066;178.797853;2.929156;856.152216;150.322524;388.032451;-62.858617;2094.907099;73.887001
-61.103323;54.129362;1.619099;24.177827; 17:33:30.90;2.338682;6.059959;126.397254;3.416385;444.141758;184.147659;85.244653;-61.53845;1727.286543;233.65732
-64.08725;9.832886;0.584675;27.098042; 17:34:44.50;1.085859;1.476119;44.695011;1.175132;209.201517;17.121314;203.414871;-65.289243;210.090178;3.495426
-63.944815;7.015736;0.403704;23.598675; 17:35:19.70;0.818447;-0.545535;63.209544;1.272578;200.651218;19.466259;164.585377;-65.070616;321.756278;4.537802
-62.854626;14.656232;0.656135;15.150404; 17:35:37.30;0.82604;0.732587;154.594699;1.662361;535.801276;83.531386;273.494083;-63.745617;1027.968768;29.870195
-61.538722;64.932596;2.147055;20.80725; 17:36:09.30;2.429261;7.940833;315.257177;7.606552;2572.908464;655.2927;803.902681;-61.74086;9592.080822;477.262314
-61.518709;118.323047;3.89447;9.005619; 17:36:28.50;2.750468;11.241448;288.185993;12.47884;3170.651432;1107.227078;722.52094;-61.643655;14384.90794;1528.174094
-62.624598;15.606441;0.662631;20.158375; 17:36:50.90;1.728186;3.052536;90.479188;1.759807;369.330783;49.538188;219.1195;-63.459005;636.903528;17.509942
-62.312787;19.110752;0.755205;22.255354; 17:36:52.50;1.562675;2.043936;35.389597;1.564915;146.330212;21.431164;79.508285;-63.214426;221.526872;7.155507
-62.875447;11.69779;0.526207;8.517481; 17:50:17.33;0.880426;1.489734;13.508238;1.175132;40.608982;5.414014;24.239016;-64.058257;63.495858;2.608768
-62.575246;20.117881;0.84453;6.759363; 17:51:50.14;1.527045;2.42545;29.497505;2.247036;125.271361;20.87042;59.835998;-63.236839;265.127764;6.245414
-62.590903;16.768819;0.706482;7.802381; 17:54:17.34;2.298276;6.201328;18.423418;1.272578;73.523201;10.761531;39.972829;-63.699625;93.78094;2.800812
-64.322079;9.132674;0.57321;7.124259; 17:47:10.12;1.115765;1.553671;64.280422;1.954698;240.08527;31.600389;145.15391;-65.095877;502.59531;10.259448
-65.015106;6.617808;0.487229;5.140264; 18:06:54.17;1.167603;0.104213;10.5923;1.175132;34.482255;3.874041;24.424026;-66.240485;49.789408;0.761982
-62.022725;20.826169;0.769822;4.276512; 18:18:10.99;1.509081;2.070315;26.577437;1.467469;98.01023;16.248585;47.045425;-63.011504;156.006305;5.399253
-62.05679;23.778427;0.885871;4.321719; 18:18:34.99;2.727261;9.507119;32.358013;1.467469;84.913538;24.02469;23.882854;-63.048336;189.937583;18.254143
-64.725008;10.258692;0.706482;8.891086; 17:43:35.72;1.469488;0.862796;19.620931;1.370024;70.76849;10.992491;36.255499;-65.79035;107.524558;3.875239
-64.608004;6.022188;0.403704;12.671309; 17:43:06.92;0.629059;-0.207281;32.64015;0.785349;84.632041;7.94303;71.758531;-66.327674;102.535651;1.684506
-53.780086;133.677951;0.740588;3.967068; 19:16:38.32;1.585937;3.11266;41.65993;0.980241;119.936729;22.059034;51.892912;-55.186687;163.347026;8.355081
-54.552365;99.794261;0.660466;4.971331; 19:18:39.92;2.005074;3.229803;101.24717;2.539373;278.236628;55.915043;110.17678;-55.146505;1028.417235;20.077019
-53.564059;106.295942;0.560313;4.088485; 19:19:37.52;0.954244;-0.078197;41.890902;0.980241;86.215189;18.176433;32.54236;-54.969895;164.252658;6.733745
-54.801897;76.458854;0.535952;5.372805; 19:20:44.72;1.216433;0.742825;33.854716;1.272578;70.087309;13.980909;27.959764;-55.907704;172.331058;4.945165
-54.538884;79.755417;0.526207;5.743886; 19:22:39.93;1.99623;4.163439;109.214748;2.247036;260.265523;49.021991;109.959428;-55.205708;981.637671;17.438064
-54.928229;64.814643;0.46774;6.313673; 19:22:54.33;1.516154;2.368476;58.425442;0.882795;144.326042;15.343379;108.033522;-56.466592;206.310723;3.118593
-56.322812;65.761756;0.654279;5.450743; 19:24:12.73;0.670855;-0.491108;66.912816;2.247036;181.943702;43.049916;61.19161;-56.98505;601.421897;26.660543
-54.64849;112.331192;0.760077;6.92198; 19:26:36.74;1.772097;3.06641;125.071112;1.272578;427.876059;73.114372;199.261481;-55.774827;636.650939;24.702374
-53.514425;109.855087;0.572494;4.426525; 19:32:59.15;2.804012;8.049672;84.70042;1.370024;241.296055;40.4133;114.647944;-54.568394;464.166325;12.433749
-53.737189;133.228512;0.730843;4.133866; 19:33:37.55;1.947538;3.266743;50.356346;1.857252;139.700588;30.855352;50.33338;-54.527233;374.097791;15.629067
-55.693503;67.929076;0.584675;3.970915; 19:33:59.95;1.373654;3.055689;67.255356;1.077686;173.727668;29.138775;82.424596;-56.998291;289.920728;8.968652
-53.415138;329.329015;1.677459;5.094675; 19:29:53.54;2.709238;9.250152;134.474022;3.124047;552.240519;193.839667;125.19991;-53.903449;1680.412844;182.193156
-53.917173;144.862657;0.828289;5.290732; 19:38:27.16;0.602745;-0.883339;16.637154;0.980241;69.560457;9.86987;39.012479;-55.287829;65.233659;2.706823
-54.304971;85.727544;0.535952;4.717261; 19:40:20.77;0.897258;-0.361306;42.047667;1.272578;103.092509;15.591918;54.243138;-55.418466;214.035729;4.196196
-55.335971;114.734602;0.909494;4.839226; 19:40:43.17;1.342877;1.156355;67.449867;1.272578;207.507853;44.14196;77.626069;-56.459166;343.340843;25.52412
-53.846223;148.981005;0.838034;4.181103; 19:41:05.57;0.696171;-0.59074;41.648718;1.467469;152.856095;27.767634;66.960206;-54.825708;244.472881;10.551924
-51.946175;147.570631;0.535952;4.535657; 19:41:24.77;1.572052;1.327811;32.526746;0.882795;83.955989;12.140804;46.200433;-53.474277;114.857777;3.003739
-52.314267;160.229119;0.633397;4.579951; 19:43:08.77;0.49308;-0.841646;24.802875;0.882795;59.714307;10.116144;28.04994;-53.834584;87.583403;2.456663
-52.560268;181.686453;0.760077;4.639917; 19:48:12.78;1.464095;1.65353;99.540255;1.467469;330.037962;65.291328;132.758528;-53.551478;584.289128;30.913869
-49.812238;336.230851;0.747084;4.715527; 19:53:07.19;0.988116;-0.384696;25.461014;1.272578;70.86282;14.612433;27.346671;-50.905473;129.604497;7.582614
-54.540926;78.733739;0.519711;4.921011; 19:55:12.00;-0.557228;0.686822;34.077599;0.882795;70.101581;11.677405;33.488788;-56.071955;120.334117;3.524173
-53.805906;166.106961;0.925735;4.910753; 19:57:18.40;1.559957;1.542959;34.404848;1.564915;90.384186;25.771821;25.224928;-54.720622;215.362679;17.021965
-52.297041;108.893844;0.428761;4.066146; 19:57:29.60;1.147667;-0.209545;42.702242;0.980241;104.742043;13.168952;66.295034;-53.701947;167.43389;2.963221
-54.197115;92.676855;0.565185;5.07894; 19:58:36.80;2.437099;5.457784;94.020034;0.980241;314.120699;37.311461;210.446156;-55.613699;368.649032;8.848639
-48.418102;473.577651;0.763325;4.242001; 19:59:04.01;2.107878;3.99407;51.036672;1.954698;158.286936;32.482507;61.380545;-49.165665;399.045173;12.342754
-51.226868;227.981935;0.701609;4.823565; 19:59:16.81;3.293708;11.966037;42.731018;1.564915;106.688655;23.850837;37.977203;-52.144118;267.481675;13.909666
-50.268267;560.681697;1.38373;4.556619; 19:59:34.41;1.280472;1.14658;59.07185;1.857252;226.782939;67.455024;60.673156;-51.056176;438.845356;39.720879
-54.568104;74.982455;0.498056;5.012101; 19:59:50.41;1.347982;1.076229;93.528171;1.175132;285.46;36.234496;178.961016;-55.777497;439.631846;8.086053
-54.46939;78.790719;0.51159;3.619414; 20:00:35.21;1.989705;2.829317;33.603777;0.980241;69.627194;12.305426;31.350992;-55.874305;131.759153;4.201891
-51.28431;234.360828;0.730843;6.003742; 19:50:38.39;3.252621;13.845295;124.011741;1.662361;425.61182;77.216826;186.683334;-52.167227;824.609106;31.057447
-53.652065;138.884847;0.747084;6.545813; 19:51:02.39;1.577753;1.576891;32.141294;1.077686;66.419235;19.626398;17.886991;-54.926715;138.552943;10.292353
-49.850652;347.75998;0.779566;4.035879; 20:04:27.22;2.254458;5.028006;58.165317;1.175132;169.919794;32.991097;69.643618;-51.052028;273.407739;12.746645
-51.361939;202.583866;0.643142;4.163592; 20:11:44.03;1.772327;2.005721;60.340817;0.980241;157.999827;22.933609;86.622546;-52.772259;236.594082;7.036604
-56.677934;64.179874;0.692948;5.170716; 20:12:20.83;1.411364;1.712549;76.924639;2.14959;230.190859;45.348509;92.98294;-57.372189;661.425661;19.358627
-54.211924;95.546251;0.584675;5.281265; 20:12:40.03;1.045822;0.476856;102.723866;1.272578;323.666962;46.155802;180.617814;-55.338882;522.896491;12.917397
-55.305619;78.401657;0.617156;5.087694; 20:13:34.44;2.20384;5.618229;111.657079;1.662361;325.12886;57.633279;145.957983;-56.192281;742.457476;20.496639
-54.90246;73.350405;0.526207;5.502076; 20:13:56.84;0.787013;-0.004505;85.859034;1.175132;228.808195;33.924899;122.804625;-56.109622;403.582849;10.663643
-51.302686;280.045558;0.877012;5.554408; 20:14:33.64;2.048019;3.505152;25.652177;1.077686;53.364662;20.38733;11.115713;-52.571047;110.580008;16.027502
-53.074884;179.315761;0.84453;5.445719; 20:14:48.04;0.795938;-0.791377;34.707664;1.175132;106.245069;20.645731;43.508833;-54.260829;163.144366;10.689737
-56.017619;66.546499;0.617156;4.605594; 20:17:18.44;0.631831;-0.569656;34.173542;0.980241;79.543156;13.30255;37.849562;-57.419958;133.993179;5.762069
-56.001786;42.182872;0.389783;5.595011; 20:20:35.25;1.51165;1.287562;69.05923;1.175132;166.200744;18.268533;120.324034;-57.206492;324.614889;5.195964
-55.808645;54.023955;0.477484;5.164625; 20:21:23.25;1.405409;1.588354;85.539875;1.370024;194.182673;31.973426;93.847328;-56.8627;468.766617;9.77426
-55.066047;104.650198;0.779566;6.179105; 20:27:23.27;2.921635;9.600209;61.491703;1.467469;305.220088;38.098064;194.586834;-56.047101;360.948778;9.894403
-56.116502;67.616143;0.641518;6.06384; 20:29:00.87;1.231216;2.503755;122.836163;1.662361;341.933714;64.150317;145.035786;-57.002931;816.792163;29.564668
-55.520629;88.359485;0.730843;8.554438; 20:36:12.88;1.617867;2.764753;182.399776;2.636819;751.357069;117.403014;382.651696;-56.095007;1923.820452;37.977611
-55.130828;70.881794;0.535952;9.03145; 20:36:41.68;0.540058;-1.056592;84.512104;0.882795;174.468675;28.820207;84.048112;-56.66971;298.42741;10.315831
-55.503384;85.754001;0.706482;11.051693; 21:23:45.78;1.422848;1.452486;87.48065;0.882795;260.673996;43.847562;123.32187;-57.039209;308.909877;15.768051
-55.312056;85.152685;0.671293;10.871489; 21:24:06.59;1.091136;0.761256;96.441885;1.467469;303.043542;51.201642;142.730344;-56.291093;566.102076;21.614609
-54.686316;74.238051;0.506718;13.739852; 21:30:14.60;1.462539;1.485096;50.942254;0.882795;112.144506;17.23838;58.056346;-56.19824;179.886242;7.043362
-56.316172;64.577833;0.641518;14.079062; 21:30:40.20;1.522046;2.399227;111.811096;1.857252;396.314006;57.63711;216.853672;-57.101171;830.645741;25.370661
-56.092554;63.843339;0.602392;14.106707; 21:31:13.80;1.551211;2.229019;95.08639;1.857252;338.567868;47.455516;192.218383;-56.87337;706.397731;14.57265
-56.496482;69.491948;0.719599;13.301346; 21:31:34.60;2.26985;6.527491;131.386139;1.759807;449.651751;73.849848;217.867829;-57.327192;924.856841;30.760563
-56.797092;50.490937;0.560313;14.657113; 21:31:55.40;1.198896;1.228147;85.649574;1.272578;260.388957;34.435335;156.686274;-57.904843;435.983026;11.412548
-57.078932;49.375646;0.584675;14.012051; 21:33:15.40;2.077897;5.798831;268.231127;2.14959;1045.148409;139.040494;625.179545;-57.776881;2306.347532;39.17084
-57.049715;62.964667;0.740588;13.221851; 21:35:31.41;2.240057;5.680984;42.316227;1.175132;156.87328;23.586902;83.026586;-58.222249;198.908638;7.380044
-57.257643;34.749066;0.428761;13.925885; 21:37:02.61;1.00736;0.128617;42.829968;1.077686;123.809616;13.590734;89.75445;-58.525048;184.629097;2.792927
-55.748048;58.137094;0.506718;12.724167; 21:39:18.62;1.233202;0.737259;104.761771;0.980241;264.882097;38.530916;144.905882;-57.152264;410.766979;11.890851
-56.372159;93.608575;0.941976;12.380092; 21:40:25.82;1.494473;2.481429;95.851871;2.14959;240.165279;81.899967;56.043707;-57.054309;824.168797;54.291097
-56.481464;110.167926;1.136867;11.319485; 21:46:24.23;1.054901;1.020249;94.990976;2.052144;342.918232;89.727025;104.291285;-57.196674;779.74064;53.050253
-54.515614;137.689504;0.903588;11.386824; 21:50:32.24;2.777677;10.660603;92.959649;1.370024;313.157649;65.741928;118.706295;-55.555223;509.427682;41.279411
-55.398894;66.638946;0.535952;11.113246; 21:50:48.24;1.048246;-0.213053;41.969658;0.882795;146.24228;15.401181;110.505018;-56.913236;148.202395;3.615973
-55.616193;126.773409;1.071903;12.189579; 21:55:01.05;1.095598;0.98002;85.976256;1.954698;263.834942;77.025831;71.914815;-56.359988;672.230546;61.254203
-55.894432;108.096489;0.974458;12.974903; 21:56:46.65;0.692654;-0.131859;86.817422;1.175132;230.616221;60.488517;69.967588;-57.08646;408.087776;35.803108
-55.086217;188.207769;1.408534;12.859776; 21:43:45.83;1.971016;4.131297;109.628526;2.052144;539.964315;126.012265;184.122743;-55.799531;899.894087;88.232024
-50.944859;193.077126;0.556833;5.084233; 20:06:36.82;1.680321;1.976192;57.895171;0.980241;136.548081;23.134241;64.136621;-52.350105;227.004799;8.303651
-52.897411;118.543123;0.535952;5.08785; 20:07:40.82;3.012685;9.212383;50.240889;1.175132;103.565144;20.530368;41.573886;-54.094047;236.158735;8.38741
-56.684327;47.313094;0.51159;11.554283; 22:03:26.67;1.872616;2.908389;33.616589;0.980241;120.090506;12.01052;95.553297;-58.059681;131.809388;3.067662
-55.195499;66.659831;0.51159;11.201622; 22:04:00.27;0.330092;-1.489253;33.64065;0.882795;86.708395;12.171118;49.156612;-56.700504;118.791172;3.812079
-55.17368;74.43952;0.568434;12.719456; 21:57:45.86;1.824726;3.34314;103.077207;1.272578;318.798525;45.042242;179.557168;-56.286322;524.695111;14.508809
-54.850508;111.693367;0.791747;5.557407; 19:13:29.51;2.576414;8.868048;66.783262;1.272578;221.607798;40.271159;97.043418;-55.970648;339.947615;17.28456
